<hgeokg/resource/526250712>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/2745038464>
<hgeokg/resource/160140199>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/HighwayService>
<hgeokg/resource/526250710>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/4224351640>
<hgeokg/resource/5673349>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/7393740427>
<hgeokg/resource/385108982>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/68674958>
<hgeokg/resource/68668561>	<hgeokg/schema/wikipedia>	wikipedia-en:66th Street (Manhattan)
<hgeokg/resource/269233877>	<Polygon_landuse-Adjacent-Polygon_buildings>	<hgeokg/resource/330741647>
<hgeokg/resource/330741647>	<Line_roads-Adjacent-Polygon_landuse>	<hgeokg/resource/494786070>
<hgeokg/resource/7393740427>	<http://www.w3.org/2000/01/rdf-schema#label>	Citi Bike - Riverside Bl / W 67 St
<hgeokg/resource/2745038464>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/269233877>
<hgeokg/resource/2745038464>	<Point_pois-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/68674958>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/68668561>
<hgeokg/resource/627805517>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/526225030>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/269233880>
<hgeokg/resource/269233877>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/526250712>
<hgeokg/resource/385108993>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/627805516>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225049>
<hgeokg/resource/526225030>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Sidewalk>
<hgeokg/resource/526225033>	<http://www.w3.org/2000/01/rdf-schema#label>	West 66th Street
<hgeokg/resource/5673349>	<Line_roads-Intersect-Point_pois>	<hgeokg/resource/221922480>
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/526225049>
<hgeokg/resource/5670734>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/5670627>
<hgeokg/resource/808055023>	<hgeokg/schema/maxspeed>	maxspeed-25 mph
<hgeokg/resource/754763772>	<Line_roads-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/627805515>	<hgeokg/schema/hgv>	hgv-no
<hgeokg/resource/627805512>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/160140199>
<hgeokg/resource/526250710>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/68668561>	<hgeokg/schema/oneway>	oneway-yes
<hgeokg/resource/68674958>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526225045>
<hgeokg/resource/754763780>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/2745038464>
<hgeokg/resource/627805515>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/627805517>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/385108993>
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/269233879>	<Point_pofw-Adjacent-Point_pois>	<hgeokg/resource/2745038464>
<hgeokg/resource/627805518>	<hgeokg/schema/wikipedia>	wikipedia-en:Eleventh Avenue (Manhattan)
<hgeokg/resource/5673349>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225033>
<hgeokg/resource/754763780>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/754763774>
<hgeokg/resource/730279286>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407967>
<hgeokg/resource/1673710053>	<hgeokg/schema/brandWikidata>	brandWikidata-Q2078880
<hgeokg/resource/5653513693>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/754763780>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/330741647>	<Point_pois-Adjacent-Polygon_landuse>	<hgeokg/resource/357616290>
<hgeokg/resource/526250710>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526225049>
<hgeokg/resource/526225049>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/46524965>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/5673349>
<hgeokg/resource/269233880>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Apartments>
<hgeokg/resource/269239618>	<hgeokg/schema/roofShape>	roofShape-flat
<hgeokg/resource/526225040>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526221649>
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/627805518>
<hgeokg/resource/754763774>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5653513693>
<hgeokg/resource/5670627>	<hgeokg/schema/oneway>	oneway-yes
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/1673710053>
<hgeokg/resource/627805516>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/269235421>
<hgeokg/resource/5670627>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/195743193>
<hgeokg/resource/1673710053>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Point>
<hgeokg/resource/46524959>	<hgeokg/schema/bridge>	bridge-yes
<hgeokg/resource/526221649>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/68674958>
<hgeokg/resource/269239618>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/5978792515>
<hgeokg/resource/3606241>	<hgeokg/schema/nycdoittBin>	nycdoittBin-1086066
<hgeokg/resource/5670627>	<http://www.w3.org/2000/01/rdf-schema#label>	West 68th Street
<hgeokg/resource/3606241>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/46524965>
<hgeokg/resource/5673349>	<Line_roads-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/5348407551>	<hgeokg/schema/networkWikidata>	networkWikidata-Q1325591
<hgeokg/resource/269233879>	<Line_roads-Adjacent-Point_pofw>	<hgeokg/resource/629934119>
<hgeokg/resource/46524959>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/46526948>
<hgeokg/resource/269233525>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/385108982>
<hgeokg/resource/627805515>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407967>
<hgeokg/resource/68668561>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/754763780>
<hgeokg/resource/68674958>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/269233525>
<hgeokg/resource/269233879>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Point>
<hgeokg/resource/730279286>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/627805515>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526250711>
<hgeokg/resource/385108982>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526221648>
<hgeokg/resource/526250712>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/269233877>
<hgeokg/resource/526250712>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/808055023>
<hgeokg/resource/2745038464>	<http://www.w3.org/2000/01/rdf-schema#label>	Cafe Luxembourg
<hgeokg/resource/627805512>	<http://www.w3.org/2000/01/rdf-schema#label>	West End Avenue
<hgeokg/resource/2745038464>	<Point_pofw-Adjacent-Point_pois>	<hgeokg/resource/269233879>
<hgeokg/resource/526250712>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/627805515>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/526225040>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/68674958>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/2745038464>	<hgeokg/schema/airConditioning>	airConditioning-yes
<hgeokg/resource/5673349>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/HighwayResidential>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/627805516>
<hgeokg/resource/754763780>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/2745038478>
<hgeokg/resource/5673349>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/1504407883>
<hgeokg/resource/7393740427>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/195743193>
<hgeokg/resource/627805517>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407551>
<hgeokg/resource/269233877>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/754763780>
<hgeokg/resource/754763811>	<hgeokg/schema/crossing>	crossing-marked
<hgeokg/resource/269239618>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/BuildingResidential>
<hgeokg/resource/627805512>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/195743193>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/46526948>
<hgeokg/resource/5670734>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/195743193>
<hgeokg/resource/269233877>	<hgeokg/schema/addrHousenumber>	addrHousenumber-190
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/627805515>
<hgeokg/resource/730279286>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/4224351640>
<hgeokg/resource/754763812>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/754763774>
<hgeokg/resource/221922480>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/3606241>
<hgeokg/resource/5978792123>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/195743193>
<hgeokg/resource/526250712>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Footway>
<hgeokg/resource/269233879>	<Line_roads-Adjacent-Point_pofw>	<hgeokg/resource/754763774>
<hgeokg/resource/269233525>	<hgeokg/schema/buildingMaterial>	buildingMaterial-brick
<hgeokg/resource/7393740427>	<hgeokg/schema/brandWikipedia>	brandWikipedia-en:Citi Bike
<hgeokg/resource/526225049>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/4224351640>
<hgeokg/resource/754763812>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/269235421>
<hgeokg/resource/330741647>	<Polygon_landuse-Contain-Point_transport>	<hgeokg/resource/5348407551>
<hgeokg/resource/330741647>	<Line_roads-Adjacent-Polygon_landuse>	<hgeokg/resource/754763780>
<hgeokg/resource/494786070>	<http://www.w3.org/2000/01/rdf-schema#label>	West 69th Street
<hgeokg/resource/754763774>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/629934119>
<hgeokg/resource/808055023>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/754763774>
<hgeokg/resource/68668561>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/526225045>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805518>
<hgeokg/resource/330741647>	<Polygon_landuse-Adjacent-Polygon_buildings>	<hgeokg/resource/269233877>
<hgeokg/resource/269233875>	<hgeokg/schema/brand>	brand-Citibank
<hgeokg/resource/526250711>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/730279286>
<hgeokg/resource/269233525>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/5670734>
<hgeokg/resource/754763811>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/629934119>
<hgeokg/resource/627805517>	<hgeokg/schema/tigerNameDirectionPrefix>	tigerNameDirectionPrefix-W
<hgeokg/resource/330741647>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/68674958>
<hgeokg/resource/5670627>	<Line_roads-Intersect-Point_pois>	<hgeokg/resource/221922480>
<hgeokg/resource/68674958>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/754763812>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/269235421>	<Point_transport-Adjacent-Point_pois>	<hgeokg/resource/5348407551>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/1673710053>
<hgeokg/resource/269233311>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/385108982>
<hgeokg/resource/627805517>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407967>
<hgeokg/resource/526250710>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526250711>
<hgeokg/resource/5978792123>	<http://www.w3.org/2000/01/rdf-schema#label>	Renaissance
<hgeokg/resource/627805512>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/5348407551>	<hgeokg/schema/bus>	bus-yes
<hgeokg/resource/5348407967>	<hgeokg/schema/shelter>	shelter-yes
<hgeokg/resource/269235421>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/AmenitySchool>
<hgeokg/resource/5348407967>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/526250711>
<hgeokg/resource/2745038478>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/754763772>
<hgeokg/resource/269233877>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Polygon>
<hgeokg/resource/5348407967>	<Point_transport-Adjacent-Point_pois>	<hgeokg/resource/4224351640>
<hgeokg/resource/526225033>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/3606241>
<hgeokg/resource/627805517>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805512>
<hgeokg/resource/1504407883>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/3606241>
<hgeokg/resource/5653513693>	<hgeokg/schema/addrHousenumber>	addrHousenumber-210-20
<hgeokg/resource/526250711>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407551>
<hgeokg/resource/357616290>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/629934119>
<hgeokg/resource/5653513693>	<hgeokg/schema/addrState>	addrState-NY
<hgeokg/resource/269233880>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Polygon>
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/160140199>
<hgeokg/resource/526250711>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/627805516>	<hgeokg/schema/lanes>	lanes-4
<hgeokg/resource/269233877>	<hgeokg/schema/airConditioning>	airConditioning-yes
<hgeokg/resource/627805515>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526250710>
<hgeokg/resource/160140199>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225049>
<hgeokg/resource/68668561>	<http://www.w3.org/2000/01/rdf-schema#label>	West 66th Street
<hgeokg/resource/2745038478>	<hgeokg/schema/phone>	phone-+1 212-877-6090
<hgeokg/resource/160140199>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/269233525>	<Polygon_buildings-Adjacent-Polygon_buildings>	<hgeokg/resource/3606241>
<hgeokg/resource/627805512>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/5348407551>
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Point_pois>	<hgeokg/resource/269235421>
<hgeokg/resource/526225030>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/385108982>
<hgeokg/resource/330741647>	<Point_pois-Adjacent-Polygon_landuse>	<hgeokg/resource/269233875>
<hgeokg/resource/46524959>	<hgeokg/schema/oneway>	oneway-no
<hgeokg/resource/808055023>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/269233877>
<hgeokg/resource/385108982>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/5673349>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/160140199>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/357616290>
<hgeokg/resource/754763812>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526250712>
<hgeokg/resource/5670734>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5978792123>
<hgeokg/resource/5348407967>	<http://www.w3.org/2000/01/rdf-schema#label>	West End Avenue & West 69th Street
<hgeokg/resource/627805517>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/730279286>
<hgeokg/resource/357616290>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/526250711>
<hgeokg/resource/269233875>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/269233311>
<hgeokg/resource/46524959>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/5670627>
<hgeokg/resource/2745038478>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/5653513693>
<hgeokg/resource/5673349>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/46524965>
<hgeokg/resource/526250710>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/269235421>
<hgeokg/resource/1673710053>	<http://www.w3.org/2000/01/rdf-schema#label>	CVS Pharmacy
<hgeokg/resource/526250710>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/730279286>
<hgeokg/resource/526225040>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805518>
<hgeokg/resource/526250711>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/269233875>	<hgeokg/schema/addrState>	addrState-NY
<hgeokg/resource/385108993>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805516>
<hgeokg/resource/195743193>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5978792123>
<hgeokg/resource/526225033>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225040>
<hgeokg/resource/5670734>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/46526948>
<hgeokg/resource/526225040>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/385108993>
<hgeokg/resource/7393740427>	<hgeokg/schema/brandWikidata>	brandWikidata-Q2974438
<hgeokg/resource/5673349>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/3606241>
<hgeokg/resource/526225030>	<http://www.w3.org/2000/01/rdf-schema#label>	West 66th Street
<hgeokg/resource/68674958>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/195743193>	<Line_roads-Intersect-Point_pois>	<hgeokg/resource/221922480>
<hgeokg/resource/68668561>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/269233525>
<hgeokg/resource/269233879>	<Line_roads-Adjacent-Point_pofw>	<hgeokg/resource/754763780>
<hgeokg/resource/1504407883>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/46524965>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/627805512>
<hgeokg/resource/160140199>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526250711>
<hgeokg/resource/269233879>	<Point_pois-Adjacent-Point_pofw>	<hgeokg/resource/5653513693>
<hgeokg/resource/195743193>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5978792515>
<hgeokg/resource/754763780>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Sidewalk>
<hgeokg/resource/730279286>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805512>
<hgeokg/resource/269233311>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/754763780>
<hgeokg/resource/526225045>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/68668561>
<hgeokg/resource/37182159>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Pier>
<hgeokg/resource/627805515>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/160140199>
<hgeokg/resource/68668561>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/808055023>
<hgeokg/resource/385108982>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225033>
<hgeokg/resource/526221648>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/FootwayCrossing>
<hgeokg/resource/5673349>	<hgeokg/schema/tigerNameDirectionPrefix>	tigerNameDirectionPrefix-W
<hgeokg/resource/7393740427>	<hgeokg/schema/brand>	brand-Citi Bike
<hgeokg/resource/269233525>	<hgeokg/schema/nycdoittBin>	nycdoittBin-1030923
<hgeokg/resource/754763774>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/FootwayCrossing>
<hgeokg/resource/2745038478>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/269233877>
<hgeokg/resource/494786070>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/754763812>
<hgeokg/resource/160140199>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/754763812>
<hgeokg/resource/5978792515>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/46526948>
<hgeokg/resource/754763774>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/754763812>
<hgeokg/resource/357616290>	<hgeokg/schema/ele>	ele-21
<hgeokg/resource/46524959>	<hgeokg/schema/sidewalk>	sidewalk-both
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/526250710>
<hgeokg/resource/269233875>	<Point_pois-Intersect-Polygon_buildings>	<hgeokg/resource/269233880>
<hgeokg/resource/5670734>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/269233877>	<Point_pois-Adjacent-Polygon_buildings>	<hgeokg/resource/5653513693>
<hgeokg/resource/269233875>	<http://www.w3.org/2000/01/rdf-schema#label>	Citibank
<hgeokg/resource/37182159>	<http://www.w3.org/2000/01/rdf-schema#label>	Pier I
<hgeokg/resource/754763780>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5653513693>
<hgeokg/resource/754763811>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Line>
<hgeokg/resource/330741647>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/526221649>
<hgeokg/resource/2745038464>	<hgeokg/schema/bar>	bar-yes
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/357616290>
<hgeokg/resource/68668561>	<hgeokg/schema/tigerReviewed>	tigerReviewed-no
<hgeokg/resource/269233525>	<hgeokg/schema/buildingColour>	buildingColour-#C1B994
<hgeokg/resource/5978792123>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5670627>
<hgeokg/resource/5348407551>	<Point_transport-Adjacent-Line_roads>	<hgeokg/resource/730279286>
<hgeokg/resource/385108993>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/526225033>
<hgeokg/resource/526250711>	<http://www.w3.org/2000/01/rdf-schema#label>	West 69th Street
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/160140199>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/730279286>	<http://www.w3.org/2000/01/rdf-schema#label>	West End Avenue
<hgeokg/resource/526250711>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Footway>
<hgeokg/resource/269233880>	<Polygon_landuse-Adjacent-Polygon_buildings>	<hgeokg/resource/330741647>
<hgeokg/resource/627805512>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/4224351640>
<hgeokg/resource/627805512>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526250710>
<hgeokg/resource/269233877>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/754763774>
<hgeokg/resource/526250710>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/1673710053>
<hgeokg/resource/269233880>	<hgeokg/schema/addrPostcode>	addrPostcode-10023
<hgeokg/resource/269233879>	<Point_pofw-Adjacent-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/68674958>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526221648>
<hgeokg/resource/754763812>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/808055023>
<hgeokg/resource/269235421>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/526225049>
<hgeokg/resource/2745038464>	<hgeokg/schema/cuisine>	cuisine-french
<hgeokg/resource/627805517>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Secondary>
<hgeokg/resource/627805516>	<hgeokg/schema/tigerNameDirectionPrefix>	tigerNameDirectionPrefix-W
<hgeokg/resource/526221648>	<Line_roads-Intersect-Line_roads>	<hgeokg/resource/68668561>
<hgeokg/resource/627805517>	<http://www.w3.org/2000/01/rdf-schema#label>	West End Avenue
<hgeokg/resource/754763780>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/629934119>
<hgeokg/resource/385108982>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/627805518>
<hgeokg/resource/221922480>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#spacetype>	<http://www.opengis.net/ont/sf#Point>
<hgeokg/resource/526225033>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Sidewalk>
<hgeokg/resource/5978792515>	<Point_pois-Adjacent-Point_pois>	<hgeokg/resource/221922480>
<hgeokg/resource/46524965>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/526225033>
<hgeokg/resource/385108993>	<Line_roads-Intersect-Polygon_landuse>	<hgeokg/resource/330741647>
<hgeokg/resource/526225033>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/68674958>
<hgeokg/resource/68668561>	<hgeokg/schema/hgv>	hgv-destination
<hgeokg/resource/68668561>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/330741661>
<hgeokg/resource/5978792123>	<hgeokg/schema/addrHousenumber>	addrHousenumber-161
<hgeokg/resource/4224351640>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/627805517>
<hgeokg/resource/526221649>	<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>	<hgeokg/schema/Footway>
<hgeokg/resource/526225033>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/5978792123>
<hgeokg/resource/754763812>	<Point_pois-Adjacent-Line_roads>	<hgeokg/resource/2745038464>
<hgeokg/resource/5673349>	<Line_roads-Adjacent-Line_roads>	<hgeokg/resource/5670627>
<hgeokg/resource/269233880>	<Line_roads-Adjacent-Polygon_buildings>	<hgeokg/resource/754763772>
